City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
593,Gamboma,CG,2022-04-01 00:26:29,-1.8764,15.8644,297.7,72,83,1.22
594,Kitimat,CA,2022-04-01 00:26:29,54.0524,-128.6534,281.99,66,95,1.34
595,Tommot,RU,2022-04-01 00:26:29,58.9564,126.2925,270.56,89,100,3.33
596,Xichang,CN,2022-04-01 00:26:30,27.8964,102.2634,279.06,95,100,2.57
597,Mayo,US,2022-04-01 00:26:30,38.8876,-76.5119,294.33,92,100,6.69
598,Qaqortoq,GL,2022-04-01 00:26:30,60.7167,-46.0333,273.13,83,92,1.38
599,Kazachinskoye,RU,2022-04-01 00:27:31,57.6953,93.2761,274.56,97,100,5.02
600,Ozinki,RU,2022-04-01 00:24:09,51.1786,49.6769,278.02,83,89,4.73
601,Conceicao Da Barra,BR,2022-04-01 00:27:31,-18.5933,-39.7322,298.68,84,5,3.36
602,Santa Isabel Do Rio Negro,BR,2022-04-01 00:27:32,-0.4139,-65.0192,296.61,83,83,1.51
603,El Higo,MX,2022-04-01 00:27:32,21.7667,-98.4667,302.18,39,59,7.04
604,Luwuk,ID,2022-04-01 00:27:33,-0.9516,122.7875,300.72,73,100,0.58
605,Najran,SA,2022-04-01 00:27:33,17.4924,44.1277,288.51,18,0,0.56
606,Coromandel,BR,2022-04-01 00:27:33,-18.4733,-47.2003,295.9,66,96,1.43
607,Soyo,AO,2022-04-01 00:27:34,-6.1349,12.3689,299.29,91,100,5.04
608,Lazaro Cardenas,MX,2022-04-01 00:27:34,17.9583,-102.2,298.39,64,30,3.6
609,Portland,US,2022-04-01 00:27:34,45.5234,-122.6762,286.79,60,75,4.12
610,San Carlos De Bariloche,AR,2022-04-01 00:27:35,-41.1456,-71.3082,285.41,47,93,1.34
611,Raudeberg,NO,2022-04-01 00:27:35,61.9875,5.1352,272.52,68,67,4.28
612,Rio Grande,BR,2022-04-01 00:27:35,-32.035,-52.0986,289.56,65,40,4.72
613,La Asuncion,VE,2022-04-01 00:27:36,11.0333,-63.8628,298.1,83,100,7.04
614,Mullovka,RU,2022-04-01 00:27:36,54.2,49.4,273.05,99,100,1.74
615,Samarai,PG,2022-04-01 00:27:36,-10.6167,150.6667,301.49,75,100,4.79
616,Turka,UA,2022-04-01 00:27:37,49.1541,23.0297,281.01,99,100,0.62
617,Grobenzell,DE,2022-04-01 00:27:37,48.2,11.3667,279.98,90,100,3.09
618,Songea,TZ,2022-04-01 00:27:37,-10.6833,35.65,290.47,97,99,0.89
619,Ahipara,NZ,2022-04-01 00:27:38,-35.1667,173.1667,295.63,64,98,0.97
620,Warwick,US,2022-04-01 00:27:38,41.7001,-71.4162,290.66,85,100,10.8
621,Maneadero,MX,2022-04-01 00:27:38,31.7167,-116.5667,288.21,78,11,0.89
622,Porto Velho,BR,2022-04-01 00:22:50,-8.7619,-63.9039,300.18,78,0,1.03
623,Kirakira,SB,2022-04-01 00:27:39,-10.4544,161.9205,301.59,79,100,1.16
624,Broome,US,2022-04-01 00:27:39,42.2506,-75.833,287.51,86,20,3.13
625,Pandan,PH,2022-04-01 00:27:40,14.0453,124.1694,300.2,83,77,5.14
626,Diffa,NE,2022-04-01 00:27:40,13.3154,12.6113,301.4,6,3,3.67
627,Suleja,NG,2022-04-01 00:27:41,9.1758,7.1808,301.7,36,59,0.93
628,Chalon-Sur-Saone,FR,2022-04-01 00:27:41,46.7833,4.85,279.25,98,100,5.53
629,Ciudad Bolivar,VE,2022-04-01 00:27:41,8.1222,-63.5497,302.67,56,94,7.42
630,Vawkavysk,BY,2022-04-01 00:27:42,53.1561,24.4513,272.64,58,100,6.97
631,Sokoto,NG,2022-04-01 00:27:42,13.0609,5.239,301.26,7,4,3.14
632,Hondo,JP,2022-04-01 00:27:42,32.45,130.2,284.65,61,78,8.84
633,Mahon,ES,2022-04-01 00:27:43,39.8885,4.2658,284.46,87,20,3.09
634,Bernalda,IT,2022-04-01 00:27:43,40.4128,16.692,286.9,80,52,2.7
635,Hervey Bay,AU,2022-04-01 00:27:43,-25.2986,152.8535,298.16,70,77,3.58
636,Santiago Del Estero,AR,2022-04-01 00:27:44,-27.7951,-64.2615,287.36,36,0,2.0
637,Kandla,IN,2022-04-01 00:27:44,23.0333,70.2167,299.57,45,0,3.15
638,Angicos,BR,2022-04-01 00:27:44,-5.6656,-36.6011,299.4,72,100,4.27
639,Sechura,PE,2022-04-01 00:27:45,-5.5569,-80.8222,297.58,66,59,7.88
640,Mananjary,MG,2022-04-01 00:27:45,-21.2167,48.3333,294.51,89,20,1.85
641,Sawtell,AU,2022-04-01 00:27:45,-30.3833,153.1,296.59,56,66,8.23
642,Puerto Del Rosario,ES,2022-04-01 00:27:46,28.5004,-13.8627,291.01,72,40,6.69
643,Itarema,BR,2022-04-01 00:27:46,-2.9248,-39.9167,297.82,86,100,3.37
644,Rincon,US,2022-04-01 00:27:47,32.296,-81.2354,297.13,64,75,5.14
645,Balkhash,KZ,2022-04-01 00:27:47,46.844,74.9804,275.19,76,95,5.15
646,Mujiayingzi,CN,2022-04-01 00:28:47,42.1167,118.7833,274.45,24,10,2.07
647,Strezhevoy,RU,2022-04-01 00:28:48,60.7333,77.5889,256.71,100,89,1.99
648,Piacabucu,BR,2022-04-01 00:28:48,-10.4056,-36.4344,298.65,82,50,2.13
649,Baker City,US,2022-04-01 00:28:48,44.7749,-117.8344,281.26,40,0,9.26
650,Pasni,PK,2022-04-01 00:28:49,25.2631,63.471,299.62,28,0,6.72
